subject_id,session_id,window_start_sec,hr,rmssd,sdnn,lf_hf,lf_hf_window_sec,lf_hf_low_confidence,data_quality,label,label_type,sss_pretask,gvas_sleepy,intensity_level,modality,dataset
P04,1,0.0,62.530532486565704,45.27158191440032,52.837595738616834,6.279043047690445,120.682,False,valid,25.69444444,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,30.0,68.78645850895235,36.364318175426256,66.81506911025096,6.279043047690445,120.682,False,valid,25.69444444,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,60.0,71.74172977281785,27.46946356541075,33.635298918447766,6.279043047690445,120.682,False,valid,25.69444444,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,90.0,69.50880444856348,22.991686477046947,40.37099383043651,6.279043047690445,120.682,False,valid,25.69444444,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,120.0,73.65871462225024,21.918409309679994,39.67335584940531,,,True,valid,25.69444444,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,627.979,110.98779134295226,6.631853547951845,18.31998412067593,2.7265721739533086,120.172,False,valid,23.19444444,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,657.979,115.31961427577295,10.176512345041003,10.104639802636342,2.7265721739533086,120.172,False,valid,23.19444444,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,687.979,116.61807580174927,8.680488303833053,9.000478914460896,2.7265721739533086,120.172,False,valid,23.19444444,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,717.979,116.3669833338812,7.887134875968848,10.423274070279163,2.7265721739533086,120.172,False,valid,23.19444444,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,1112.979,73.35448057097541,14.596422697207544,18.729866229368834,1.5774548530447525,119.978,False,valid,22.36111111,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,1142.979,72.87941156623253,21.457599386431173,26.700614964943654,1.5774548530447525,119.978,False,valid,22.36111111,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,1172.979,72.9735060153836,25.567992142955266,27.333906411946213,1.5774548530447525,119.978,False,valid,22.36111111,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,1202.979,72.84008902677549,19.269517007810176,16.717607336629495,1.5774548530447525,119.978,False,valid,22.36111111,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,1232.979,76.41262819223809,20.898079570375113,36.16203148020895,5.26135598641212,119.641,False,valid,22.36111111,fatigue_rating,1,1,high,ecg,fatigueset
P04,1,1262.979,72.22630910185248,24.033904623023105,76.84674904969093,5.26135598641212,119.641,False,valid,22.36111111,fatigue_rating,1,1,high,ecg,fatigueset
